"tractNum","SB535_DAC","SB535adjacent","AB1550_LowInc","HPI_DAC"
6037571000,"No","No","No","No"
6037571101,"No","No","No","No"
6037651302,"No","No","No","No"
6037670411,"No","No","No","No"
6089012102,"No","No","Yes","Yes"
6089010803,"No","No","Yes","No"
6089011401,"No","No","No","No"
6089011801,"No","No","No","No"
6019004002,"Yes","No","Yes","Yes"
6019003808,"Yes","No","No","No"
6037262706,"No","No","No","No"
6037980006,"No","No","No",NA
6037604002,"No","No","Yes","No"
6037701304,"No","No","No","No"
6037101122,"No","No","No","No"
6037104404,"Yes","No","Yes","No"
6037104703,"Yes","No","Yes","Yes"
6037104704,"Yes","No","Yes","Yes"
6037106405,"No","No","Yes","No"
6037106407,"No","No","Yes","Yes"
6037670413,"No","No","No","No"
6019004801,"No","No","Yes","Yes"
6019004902,"No","No","Yes","Yes"
6019003301,"Yes","No","Yes","Yes"
6019002906,"Yes","No","Yes","Yes"
6073007908,"No","No","No","No"
6073014806,"No","No","Yes","Yes"
6073008363,"No","No","No","No"
6037106648,"Yes","No","Yes","No"
6037109603,"No","No","Yes","No"
6037109604,"No","No","No","No"
6037111206,"No","No","No","No"
6037113101,"No","No","No","No"
6037278001,"No","No","No","No"
6037104403,"Yes","No","Yes","Yes"
6037108201,"No","No","No","No"
6037501803,"Yes","No","Yes","Yes"
6037501804,"Yes","No","Yes","No"
6073008364,"No","No","No","No"
6089011702,"No","No","Yes","Yes"
6089012101,"No","No","Yes","No"
6089011209,"No","No","Yes","Yes"
6037502003,"Yes","No","Yes","No"
6037502004,"Yes","No","Yes","Yes"
6037502005,"No","No","Yes","No"
6037404201,"Yes","No","Yes","Yes"
6037404202,"No","No","Yes","Yes"
6037404504,"No","No","Yes","No"
6037405302,"Yes","No","Yes","No"
6037405701,"No","No","No","No"
6019005204,"Yes","No","Yes","Yes"
6019004802,"Yes","No","Yes","Yes"
6019003702,"Yes","No","Yes","Yes"
6019003807,"Yes","No","Yes","Yes"
6019003809,"Yes","No","Yes","Yes"
6019003810,"No","No","No","No"
6073008366,"No","No","No","No"
6073009511,"No","No","Yes","Yes"
6037405702,"No","No","Yes","No"
6037117101,"No","No","No","No"
6037117201,"No","No","Yes","Yes"
6037117408,"Yes","No","Yes","Yes"
6037120103,"Yes","No","Yes","Yes"
6037920337,"No","No","Yes","No"
6037700102,"No","No","Yes","No"
6037920118,"No","No","No","No"
6037402406,"Yes","No","Yes","Yes"
6047000301,"Yes","No","No","No"
6077005129,"Yes","No","No","No"
6077005307,"No","No","No","No"
6077002201,"Yes","No","Yes","Yes"
6077002202,"Yes","No","Yes","Yes"
6037408004,"No","No","Yes","No"
6037408006,"No","No","Yes","No"
6037430003,"No","No","No","No"
6037430301,"No","No","No","No"
6037800203,"No","No","No","No"
6037274202,"No","No","No","No"
6047000505,"Yes","No","Yes","Yes"
6047001002,"Yes","No","No","No"
6047000901,"Yes","No","Yes","Yes"
6047000503,"Yes","No","No","Yes"
6047000303,"Yes","No","Yes","Yes"
6047001502,"Yes","No","Yes","Yes"
6077003407,"Yes","No","Yes","Yes"
6071000826,"Yes","No","No","No"
6071000824,"Yes","No","Yes","Yes"
6071000818,"No","No","No","No"
6071000904,"Yes","No","No","No"
6071001104,"Yes","No","No","No"
6071000823,"Yes","No","Yes","Yes"
6037113102,"No","No","No","No"
6037115404,"Yes","No","Yes","Yes"
6037117202,"No","No","No","No"
6037119001,"Yes","No","No","No"
6037119002,"Yes","No","Yes","No"
6037119202,"No","No","Yes","No"
6037121801,"Yes","No","Yes","Yes"
6037121802,"Yes","No","Yes","Yes"
6037123901,"Yes","No","Yes","No"
6037125402,"No","No","No","No"
6037480304,"No","No","Yes","Yes"
6037533002,"Yes","No","Yes","Yes"
6037536103,"Yes","No","Yes","Yes"
6037543322,"Yes","No","No","No"
6037543400,"Yes","No","No","No"
6037543501,"Yes","No","Yes","No"
6037543502,"Yes","No","Yes","No"
6047002202,"Yes","No","Yes","Yes"
6071004507,"No","No","Yes","Yes"
6071004509,"No","No","No","Yes"
6071000503,"No","No","No","No"
6071007110,"Yes","No","No","No"
6067007426,"No","No","No","No"
6067007427,"No","No","No","No"
6067007429,"No","No","Yes","No"
6037502801,"No","No","No","No"
6037503105,"Yes","No","Yes","No"
6037503106,"No","No","Yes","No"
6037301801,"Yes","No","Yes","No"
6037301802,"Yes","No","Yes","Yes"
6037302004,"Yes","No","Yes","No"
6037302401,"Yes","No","Yes","No"
6037302503,"Yes","No","Yes","Yes"
6037302504,"Yes","No","Yes","Yes"
6037120104,"Yes","No","Yes","Yes"
6037120108,"Yes","No","Yes","Yes"
6047002301,"No","No","No","No"
6047001901,"Yes","No","Yes","Yes"
6047002000,"Yes","No","Yes","Yes"
6047001902,"Yes","No","Yes","Yes"
6047000601,"Yes","No","Yes","Yes"
6047001503,"Yes","No","Yes","Yes"
6047000304,"Yes","No","No","Yes"
6067007430,"No","No","No","No"
6067007431,"No","No","No","No"
6067007432,"No","No","No","No"
6067007433,"No","No","No","No"
6033000300,"No","No","Yes","No"
6033000801,"No","No","Yes","Yes"
6115040301,"No","No","Yes","Yes"
6037121101,"Yes","No","Yes","No"
6037121221,"Yes","No","Yes","No"
6037121222,"Yes","No","Yes","Yes"
6037124103,"Yes","No","Yes","Yes"
6037124105,"Yes","No","Yes","No"
6037124203,"Yes","No","Yes","Yes"
6037124903,"No","No","Yes","No"
6037127604,"Yes","No","Yes","Yes"
6037127606,"Yes","No","Yes","Yes"
6037131701,"Yes","No","Yes","No"
6037134521,"Yes","No","Yes","Yes"
6037135113,"No","No","No","No"
6037135114,"No","No","Yes","No"
6037137103,"No","No","No","No"
6037408136,"No","No","Yes","No"
6037571300,"No","No","No","No"
6037571400,"No","No","No","No"
6037571502,"No","No","Yes","No"
6037571701,"Yes","No","Yes","Yes"
6037571800,"No","No","No","No"
6071001002,"Yes","No","Yes","Yes"
6071000208,"Yes","No","No","No"
6071000205,"Yes","No","No","Yes"
6071001001,"Yes","No","Yes","Yes"
6071000207,"Yes","No","No","No"
6071001504,"Yes","No","Yes","Yes"
6037408138,"Yes","No","Yes","Yes"
6037408139,"Yes","No","Yes","Yes"
6037408630,"Yes","No","Yes","Yes"
6037408723,"No","No","Yes","No"
6037408724,"No","No","Yes","Yes"
6037430902,"No","No","No","No"
6037980020,"No","No","No",NA
6075020402,"No","No","No","No"
6075061500,"No","No","No","No"
6037571900,"No","No","No","No"
6037572001,"No","No","No","No"
6037670001,"No","No","Yes","No"
6037670002,"No","No","Yes","No"
6037670003,"No","No","Yes","No"
6037670100,"No","No","No","No"
6037670201,"No","No","No","No"
6047002302,"Yes","No","Yes","Yes"
6029004401,"No","No","Yes","Yes"
6071007109,"Yes","No","Yes","No"
6071006204,"Yes","No","Yes","Yes"
6071006203,"Yes","No","Yes","Yes"
6071006601,"Yes","No","Yes","Yes"
6067008505,"No","No","No","No"
6067008507,"No","No","No","No"
6075061400,"No","No","No","No"
6075980900,"No","No","No",NA
6013336202,"No","No","Yes","Yes"
6013324001,"No","No","No","No"
6037542104,"Yes","No","Yes","No"
6037433102,"Yes","No","Yes","Yes"
6037552301,"Yes","No","No","No"
6037554103,"No","No","No","No"
6067008704,"No","No","No","No"
6067008801,"No","No","No","No"
6067009010,"No","No","No","No"
6067009324,"No","No","No","No"
6067009329,"No","No","No","No"
6067009331,"No","No","No","No"
6037573004,"Yes","No","Yes","Yes"
6037910812,"No","No","No",NA
6037206032,"Yes","No","Yes","Yes"
6037208302,"Yes","No","Yes","Yes"
6037208401,"Yes","No","Yes","Yes"
6037208402,"Yes","No","Yes","No"
6037208502,"Yes","No","Yes","Yes"
6037208801,"Yes","No","Yes","Yes"
6037209103,"Yes","No","Yes","Yes"
6037209104,"Yes","No","Yes","Yes"
6037310201,"No","No","Yes","No"
6037310202,"No","No","No","No"
6037310501,"Yes","No","Yes","No"
6037310601,"Yes","No","Yes","No"
6037533803,"Yes","No","Yes","Yes"
6037533804,"Yes","No","Yes","Yes"
6037533901,"Yes","No","Yes","Yes"
6115040302,"Yes","No","Yes","Yes"
6011000200,"No","No","No","No"
6011000500,"No","No","Yes","No"
6011000100,"No","No","No","No"
6011000300,"No","No","No","No"
6011000400,"No","No","No","No"
6037310602,"No","No","No","No"
6037320201,"Yes","No","Yes","No"
6037320202,"No","No","Yes","No"
6037120105,"Yes","No","Yes","Yes"
6037139401,"No","No","Yes","No"
6037543905,"Yes","No","Yes","No"
6037544001,"Yes","No","Yes","No"
6037544002,"Yes","No","No","No"
6037550201,"Yes","No","Yes","No"
6037533902,"Yes","No","Yes","Yes"
6037534001,"Yes","No","Yes","Yes"
6115040303,"No","No","No","No"
6067007018,"No","No","No","No"
6067009201,"Yes","No","Yes","No"
6067009638,"No","No","No","No"
6067007106,"No","No","No","No"
6067008703,"No","No","No","No"
6067005509,"No","No","Yes","No"
6067008508,"No","No","No","No"
6067009328,"No","No","No","No"
6067003204,"Yes","No","Yes","Yes"
6067009332,"No","No","No",NA
6067009634,"No","No","Yes","Yes"
6101050702,"No","No","No","Yes"
6101050403,"No","No","No","No"
6037550202,"Yes","No","Yes","No"
6037550601,"No","No","Yes","No"
6037550602,"No","No","No","No"
6037550901,"No","No","Yes","No"
6037980022,"No","No","No",NA
6037980024,"No","No","No",NA
6037980025,"Yes","No","No",NA
6019000300,"Yes","No","Yes","Yes"
6071001312,"Yes","No","Yes","No"
6071002206,"Yes","No","No","No"
6071000604,"No","No","No","No"
6071000501,"No","No","No","No"
6071007306,"No","No","No","No"
6037980026,"No","No","No",NA
6013355115,"No","No","No","No"
6013351102,"No","No","Yes","No"
6013351103,"No","No","No","No"
6013351101,"No","No","Yes","No"
6037211201,"Yes","No","Yes","Yes"
6037212702,"No","No","No","No"
6037543503,"No","No","No","No"
6037543601,"No","No","No","No"
6071007604,"Yes","No","Yes","Yes"
6071007410,"No","No","Yes","No"
6071007409,"No","No","No","No"
6065042618,"No","No","Yes","Yes"
6065043240,"No","No","No","No"
6037214501,"No","No","No","No"
6037215101,"No","No","Yes","No"
6037216401,"No","No","No","No"
6037216402,"No","No","No","No"
6037217001,"No","No","No","No"
6037218702,"Yes","No","Yes","Yes"
6037219902,"Yes","No","Yes","No"
6037221304,"Yes","No","Yes","Yes"
6037221401,"Yes","No","Yes","Yes"
6037122122,"Yes","No","Yes","Yes"
6037127805,"Yes","No","Yes","Yes"
6037183103,"No","No","Yes","No"
6037183104,"No","No","Yes","No"
6037543602,"No","No","No","No"
6037543603,"No","No","No","No"
6037543604,"Yes","No","No","No"
6037543703,"No","No","No","No"
6037543801,"Yes","No","No","No"
6065043262,"No","No","No","No"
6065040101,"Yes","No","No","No"
6025012002,"No","No","No","No"
6037186301,"Yes","No","Yes","Yes"
6037206031,"Yes","No","No","No"
6037531503,"Yes","No","Yes","Yes"
6037531504,"Yes","No","Yes","Yes"
6037550902,"No","No","Yes","No"
6037551101,"Yes","No","Yes","Yes"
6037551102,"Yes","No","Yes","No"
6037551402,"No","No","Yes","No"
6037551501,"No","No","Yes","No"
6071000403,"Yes","No","No","No"
6071000815,"No","No","No","No"
6071000817,"No","No","No","No"
6037551502,"No","No","No","No"
6037552002,"Yes","No","Yes","No"
6013365003,"No","No","Yes","No"
6013339001,"No","No","No","No"
6013345111,"No","No","No","No"
6013345114,"No","No","No","No"
6013345116,"No","No","No","No"
6037572201,"Yes","No","No","No"
6037572202,"No","No","No","No"
6037572301,"Yes","No","Yes","No"
6037572302,"Yes","No","Yes","No"
6037572600,"Yes","No","No","No"
6037572700,"Yes","No","Yes","No"
6037572800,"Yes","No","Yes",NA
6037572900,"Yes","No","Yes","Yes"
6037573100,"Yes","No","Yes","No"
6037573201,"Yes","No","Yes","Yes"
6037573300,"Yes","No","Yes","Yes"
6037670202,"No","No","No","No"
6071000606,"Yes","No","No","No"
6071000813,"No","No","No","No"
6071000603,"Yes","No","No","No"
6071007903,"No","No","No","No"
6071008710,"No","No","Yes","Yes"
6013359105,"No","No","No","No"
6037980010,"Yes","No","No",NA
6037980013,"No","No","No",NA
6037980014,"Yes","No","No",NA
6037222002,"Yes","No","Yes","No"
6037226001,"Yes","No","Yes","Yes"
6037226002,"Yes","No","Yes","Yes"
6037400207,"No","No","No","No"
6037670403,"No","No","No","No"
6037670405,"No","No","No","No"
6037670406,"No","No","No","No"
6037670407,"No","No","No","No"
6071008709,"No","No","Yes","Yes"
6071009905,"No","No","Yes","Yes"
6037402001,"No","No","Yes","No"
6037402002,"No","No","No","No"
6037402303,"Yes","No","Yes","Yes"
6037207102,"Yes","No","Yes","Yes"
6037207301,"Yes","No","Yes","No"
6037211703,"No","No","Yes","No"
6037212701,"Yes","No","Yes","No"
6009000503,"No","No","No","No"
6037533806,"Yes","No","Yes","Yes"
6037535002,"Yes","No","Yes","Yes"
6099002401,"Yes","No","No","Yes"
6099003606,"No","No","No","No"
6099003804,"Yes","No","Yes","Yes"
6037651304,"No","No","No","No"
6037651402,"No","No","No","No"
6037670326,"No","No","No","No"
6037670328,"No","No","No","No"
6037670416,"No","No","No","No"
6037534002,"Yes","No","Yes","Yes"
6037534101,"Yes","No","Yes","Yes"
6037534202,"Yes","No","Yes","Yes"
6071002014,"No","No","No","No"
6071000819,"No","No","No","No"
6071000820,"No","No","No","No"
6071000203,"Yes","No","No","No"
6049000300,"No","No","Yes","No"
6049000200,"No","No","Yes","No"
6049000100,"No","No","Yes","No"
6049000400,"No","No","Yes",NA
6071001707,"Yes","No","No","No"
6071001706,"Yes","No","No","No"
6071002011,"No","No","No","No"
6071000814,"No","No","No","No"
6071000816,"No","No","No","No"
6037543802,"Yes","No","No","No"
6109985202,"No","No","No",NA
6071009904,"No","No","Yes","Yes"
6071009906,"No","No","No","No"
6071009911,"No","No","No","No"
6071009910,"No","No","No","Yes"
6099003605,"No","No","No","No"
6065040405,"Yes","No","No","No"
6065042012,"No","No","No","No"
6071004004,"Yes","No","Yes","No"
6071000901,"Yes","No","Yes","No"
6071002016,"No","No","No","No"
6071002027,"No","No","Yes","No"
6071002036,"No","No","No","No"
6071009908,"No","No","Yes","No"
6071010025,"Yes","No","Yes","Yes"
6071009912,"Yes","No","Yes","Yes"
6071010423,"No","No","Yes","Yes"
6071001311,"Yes","No","No","No"
6071011204,"No","No","No",NA
6037573401,"No","No","No",NA
6037573402,"Yes","No","Yes","No"
6037573403,"No","No","No","No"
6037573700,"No","No","No","No"
6037621301,"No","No","No","No"
6037621400,"No","No","No","No"
6037650001,"No","No","No","No"
6037650101,"No","No","No","No"
6037650102,"No","No","No","No"
6037650200,"No","No","No","No"
6071002110,"Yes","No","No","No"
6071002109,"No","No","No","No"
6071002028,"No","No","No","No"
6071001308,"Yes","No","No","Yes"
6071001309,"Yes","No","Yes","Yes"
6071008601,"No","No","No","No"
6071007603,"Yes","No","Yes","Yes"
6071000903,"Yes","No","Yes","Yes"
6071001901,"No","No","No","No"
6001440336,"No","No","No","No"
6037534301,"Yes","No","Yes","Yes"
6037534302,"Yes","No","Yes","Yes"
6037534203,"Yes","No","Yes","Yes"
6037534404,"Yes","No","Yes","Yes"
6037534405,"Yes","No","Yes","Yes"
6001441926,"No","No","No","No"
6001442301,"No","No","No","No"
6001442601,"No","No","No","No"
6071001305,"Yes","No","Yes","No"
6071001310,"Yes","No","Yes","Yes"
6071001103,"Yes","No","No","No"
6071001307,"Yes","No","No","No"
6071001813,"Yes","No","Yes","Yes"
6001443104,"No","No","No","No"
6001444601,"Yes","No","No","No"
6037541605,"Yes","No","Yes","Yes"
6037541801,"Yes","No","Yes","Yes"
6071000605,"Yes","No","Yes","No"
6071001704,"Yes","No","No","No"
6071001810,"Yes","No","Yes","No"
6071002013,"No","No","No","No"
6071001101,"Yes","No","Yes","Yes"
6071001804,"Yes","No","No","No"
6001450746,"No","No","No","No"
6001451505,"No","No","No","No"
6001983200,"No","No","No",NA
6037541802,"Yes","No","Yes","Yes"
6037542000,"Yes","No","Yes","Yes"
6001451506,"No","No","No","No"
6001451704,"No","No","No","No"
6071001809,"Yes","No","No","No"
6071001905,"No","No","No","No"
6071002033,"No","No","No","No"
6071002023,"No","No","No","No"
6071002018,"No","No","No","No"
6071001806,"Yes","No","No","No"
6001410500,"Yes","No","Yes","Yes"
6001425104,"Yes","No","Yes","No"
6001433104,"No","No","Yes","No"
6071001808,"Yes","No","No","No"
6071001812,"Yes","No","Yes","Yes"
6071002015,"No","No","No","No"
6071002029,"No","No","No","No"
6071002025,"No","No","No","No"
6067009408,"No","No","No","No"
6067009630,"No","No","No","No"
6001440333,"No","No","No","No"
6037573800,"No","No","No","No"
6037573902,"No","No","No","No"
6037574000,"No","No","No","No"
6037574100,"No","No","No","No"
6067009632,"No","No","No","No"
6067009633,"No","No","Yes","No"
6067009635,"No","No","No","No"
6067009636,"No","No","No","No"
6071002019,"No","No","No","No"
6001441524,"No","No","No","No"
6001442602,"No","No","No","No"
6001443322,"No","No","No","No"
6037574201,"No","No","No","No"
6037574202,"No","No","No","No"
6037574300,"No","No","No","No"
6037650300,"No","No","Yes","No"
6037650501,"No","No","No","No"
6037650502,"No","No","No","No"
6037650602,"No","No","No","No"
6037650603,"No","No","No","No"
6037650701,"No","No","No","No"
6071002107,"Yes","No","Yes","No"
6071002038,"No","No","No","No"
6071002305,"No","No","No","No"
6071002304,"No","No","No","No"
6071002035,"No","No","No","No"
6071002604,"No","No","No","No"
6071002705,"No","No","No","No"
6071003509,"Yes","No","Yes","Yes"
6067009639,"No","No","Yes","No"
6067004501,"Yes","No","Yes","Yes"
6067004502,"Yes","No","Yes","Yes"
6067004701,"Yes","No","Yes","Yes"
6067004702,"Yes","No","Yes","Yes"
6067005204,"No","No","No","No"
6067005510,"No","No","Yes","No"
6067005904,"No","No","No","No"
6029004702,"Yes","No","Yes","Yes"
6029004603,"No","No","No",NA
6029003205,"No","No","No","No"
6071004101,"Yes","No","Yes","Yes"
6071004104,"Yes","No","Yes","Yes"
6001450745,"No","No","No","No"
6001981900,"No","No","No",NA
6071002704,"Yes","No","No","No"
6071002207,"Yes","No","No",NA
6071003605,"No","No","No","No"
6071003609,"Yes","No","Yes","Yes"
6071004301,"Yes","No","No","Yes"
6071004505,"No","No","Yes","Yes"
6001428700,"No","No","Yes","No"
6001403701,"No","No","No","No"
6001404102,"No","No","No","No"
6071007305,"Yes","No","Yes","Yes"
6029001000,"Yes","No","No","Yes"
6029006304,"Yes","No","Yes","Yes"
6029004604,"Yes","No","Yes","Yes"
6029005004,"No","No","Yes","No"
6029004701,"Yes","No","Yes","Yes"
6029005801,"No","No","No","No"
6029006404,"No","No","Yes","Yes"
6029006403,"No","No","Yes","Yes"
6029005003,"Yes","No","Yes","Yes"
6037542401,"Yes","No","Yes","Yes"
6037542402,"Yes","No","Yes","No"
6037542502,"Yes","No","Yes","Yes"
6071002607,"No","No","No","No"
6071002606,"Yes","No","No","No"
6071002307,"No","No","No","Yes"
6071002306,"No","No","No","No"
6061990000,"No","No","No",NA
6071003503,"Yes","No","No","Yes"
6071009112,"No","No","Yes","Yes"
6071009114,"No","No","Yes","Yes"
6071005701,"Yes","No","Yes","Yes"
6097150203,"No","No","Yes","No"
6097150204,"No","No","No","No"
6097150306,"No","No","No","No"
6001425102,"No","No","No","No"
6001425103,"No","No","No","No"
6001435103,"No","No","No","No"
6001437702,"No","No","Yes","No"
6097152906,"No","No","No","No"
6097153806,"No","No","No","No"
6097154303,"No","No","No","No"
6029005507,"No","No","No","No"
6071003507,"No","No","No","No"
6071003510,"Yes","No","Yes","Yes"
6071003603,"No","No","No","No"
6071003102,"Yes","No","Yes","Yes"
6071002803,"Yes","No","Yes","Yes"
6001440334,"No","No","No","No"
6001440335,"No","No","No","No"
6001441523,"No","No","No","No"
6037574400,"No","No","No","No"
6037574500,"No","No","No","No"
6037574601,"No","No","No",NA
6037574602,"No","No","No",NA
6037574800,"No","No","No","No"
6037574901,"No","No","No","No"
6037574902,"No","No","Yes","No"
6037575001,"No","No","No","No"
6037575002,"No","No","No","No"
6071003301,"Yes","No","Yes","Yes"
6071003101,"Yes","No","Yes","Yes"
6097150612,"No","No","No","No"
6097150611,"No","No","No","No"
6097150609,"No","No","No","No"
6097153807,"No","No","No","No"
6097153808,"No","No","Yes","No"
6097154304,"No","No","No","No"
6097154201,"No","No","Yes","No"
6037602600,"Yes","No","Yes","No"
6037602700,"Yes","No","No","No"
6037602900,"Yes","No","Yes","No"
6037603001,"Yes","No","Yes","No"
6037603004,"Yes","No","Yes","No"
6071003302,"Yes","No","Yes","Yes"
6071003606,"Yes","No","Yes","Yes"
6071003612,"Yes","No","Yes","Yes"
6071004003,"Yes","No","Yes","Yes"
6071004001,"Yes","No","Yes","Yes"
6097152905,"No","No","No","No"
6037503301,"No","No","No","No"
6037503302,"No","No","Yes","No"
6097153103,"No","No","Yes","No"
6097153804,"No","No","No","No"
6067005205,"Yes","No","Yes","Yes"
6067007016,"No","No","No","No"
6071004103,"Yes","No","Yes","Yes"
6071003607,"Yes","No","Yes","Yes"
6037503401,"No","No","No","No"
6071003804,"Yes","No","Yes","No"
6071004302,"Yes","No","Yes","Yes"
6067007020,"No","No","No","No"
6067007102,"No","No","No","No"
6067007428,"No","No","No","No"
6067008506,"No","No","No","No"
6067008509,"No","No","No","No"
6067009011,"No","No","No","No"
6071003803,"Yes","No","Yes","Yes"
6071006604,"Yes","No","Yes","Yes"
6071006603,"Yes","No","No","No"
6071004403,"Yes","No","Yes","Yes"
6067009407,"No","No","No","No"
6067009622,"No","No","No","No"
6067005301,"Yes","No","Yes",NA
6067005903,"No","No","Yes","Yes"
6067007019,"No","No","Yes",NA
6067007103,"No","No","No","No"
6067007104,"No","No","No","No"
6037503902,"Yes","No","No","No"
6059063009,"No","No","No","No"
6037542601,"Yes","No","Yes","Yes"
6037542602,"Yes","No","Yes","Yes"
6037542700,"Yes","No","Yes","No"
6037542800,"Yes","No","Yes","No"
6065044605,"No","No","Yes","No"
6065048800,"Yes","No","Yes","Yes"
6065031602,"Yes","No","Yes","No"
6065040611,"No","No","No","No"
6065040613,"No","No","No","No"
6065040615,"No","No","No","No"
6037542900,"Yes","No","Yes","Yes"
6037543000,"Yes","No","Yes","No"
6059087901,"Yes","No","Yes","No"
6059110115,"No","No","No","No"
6059087404,"Yes","No","Yes","Yes"
6037575201,"Yes","No","Yes","Yes"
6037575401,"Yes","No","Yes","Yes"
6037575402,"Yes","No","Yes","Yes"
6037575500,"Yes","No","No",NA
6085503326,"No","No","No","No"
6037575802,"Yes","No","Yes","Yes"
6037575901,"Yes","No","Yes","Yes"
6037575902,"Yes","No","Yes","Yes"
6037576200,"Yes","No","Yes","Yes"
6037603200,"Yes","No","Yes","No"
6037603302,"Yes","No","Yes","No"
6037603400,"Yes","No","Yes","No"
6037603500,"Yes","No","No","No"
6037603600,"No","No","No","No"
6085512603,"Yes","No","Yes","Yes"
6085512042,"No","No","Yes","No"
6085511301,"No","No","No","No"
6085512312,"No","No","No","No"
6037603702,"Yes","No","No","No"
6065040812,"No","No","No","No"
6065040815,"No","No","No","No"
6037503402,"No","No","No","No"
6037503501,"No","No","Yes","No"
6037503502,"No","No","No","No"
6037503601,"No","No","No","No"
6037503602,"No","No","No","No"
6037503701,"No","No","No","No"
6037503702,"No","No","No","No"
6065040816,"No","No","No","No"
6065042013,"No","No","No","No"
6065045212,"No","No","No","No"
6101050401,"No","No","No","No"
6101050402,"No","No","No","No"
6085503327,"No","No","Yes","No"
6085512039,"No","No","No","No"
6075016000,"No","Yes","Yes","No"
6075016200,"No","Yes","Yes","No"
6001433300,"No","Yes","Yes","No"
6001440307,"No","Yes","Yes","No"
6001433800,"No","Yes","Yes","No"
6077003108,"No","Yes","Yes","No"
6077003111,"No","Yes","Yes","Yes"
6001440331,"No","Yes","Yes","No"
6001434000,"No","Yes","Yes","No"
6001435800,"No","Yes","Yes","No"
6001436200,"No","Yes","Yes","No"
6001436900,"No","Yes","Yes","No"
6001437300,"No","Yes","Yes","No"
6001437600,"No","Yes","Yes","No"
6077003306,"No","Yes","Yes","No"
6077003311,"No","Yes","Yes","Yes"
6077003404,"No","Yes","Yes","Yes"
6077003307,"No","Yes","Yes","Yes"
6077003310,"No","Yes","Yes","Yes"
6001437900,"No","Yes","Yes","No"
6001438201,"No","Yes","Yes","No"
6001440200,"No","Yes","Yes","No"
6001432502,"No","Yes","Yes","No"
6001433103,"No","Yes","Yes","No"
6037462001,"No","Yes","Yes","No"
6059074805,"No","Yes","Yes","Yes"
6059087902,"No","Yes","Yes","Yes"
6001405500,"No","Yes","Yes","No"
6019005302,"No","Yes","Yes","Yes"
6019005304,"No","Yes","Yes","Yes"
6059088702,"No","Yes","Yes","No"
6097153104,"No","Yes","Yes","No"
6037650604,"No","Yes","Yes","No"
6037269602,"No","Yes","Yes","No"
6037117102,"No","Yes","Yes","No"
6037119341,"No","Yes","Yes","Yes"
6007003002,"No","Yes","Yes","Yes"
6001407101,"No","Yes","Yes","Yes"
6001407102,"No","Yes","Yes","No"
6065045609,"No","Yes","Yes","Yes"
6065046900,"No","Yes","Yes","Yes"
6001406202,"No","Yes","Yes","Yes"
6001406300,"No","Yes","Yes","No"
6067006002,"No","Yes","Yes","No"
6067006003,"No","Yes","Yes","Yes"
6067006102,"No","Yes","Yes","Yes"
6037701702,"No","Yes","Yes","No"
6067006500,"No","Yes","Yes","Yes"
6067006600,"No","Yes","Yes","Yes"
6067006701,"No","Yes","Yes","No"
6067006800,"No","Yes","Yes","Yes"
6077005108,"No","Yes","Yes","No"
6059088107,"No","Yes","Yes","No"
6059088201,"No","Yes","Yes","Yes"
6067007004,"No","Yes","Yes","No"
6067007501,"No","Yes","Yes","Yes"
6067007503,"No","Yes","Yes","No"
6067007504,"No","Yes","Yes","No"
6059099701,"No","Yes","Yes","No"
6067007011,"No","Yes","Yes","No"
6067007202,"No","Yes","Yes","No"
6077005303,"No","Yes","Yes","No"
6059074803,"No","Yes","Yes","No"
6059086801,"No","Yes","Yes","No"
6059088401,"No","Yes","Yes","No"
6059088402,"No","Yes","Yes","No"
6059088403,"No","Yes","Yes","No"
6059088901,"No","Yes","Yes","No"
6059099227,"No","Yes","Yes","No"
6059099229,"No","Yes","Yes","No"
6059099702,"No","Yes","Yes","No"
6059074806,"No","Yes","Yes","Yes"
6059074902,"No","Yes","Yes","Yes"
6037189904,"No","Yes","Yes","No"
6059086902,"No","Yes","Yes","No"
6059086803,"No","Yes","Yes","No"
6059086903,"No","Yes","Yes","No"
6059088601,"No","Yes","Yes","No"
6059088602,"No","Yes","Yes","No"
6059088502,"No","Yes","Yes","No"
6059088903,"No","Yes","Yes","No"
6059088904,"No","Yes","Yes","No"
6059088905,"No","Yes","Yes","No"
6059088902,"No","Yes","Yes","No"
6059099247,"No","Yes","Yes","No"
6059099248,"No","Yes","Yes","Yes"
6059099249,"No","Yes","Yes","Yes"
6059074408,"No","Yes","Yes","Yes"
6065043601,"No","Yes","Yes","Yes"
6059075003,"No","Yes","Yes","Yes"
6059075901,"No","Yes","Yes","No"
6059088801,"No","Yes","Yes","No"
6037199300,"No","Yes","Yes","No"
6037201110,"No","Yes","Yes","Yes"
6037132001,"No","Yes","Yes","No"
6067009606,"No","Yes","Yes","Yes"
6037211921,"No","Yes","Yes","Yes"
6037215102,"No","Yes","Yes","No"
6059076000,"No","Yes","Yes","No"
6037201120,"No","Yes","Yes","Yes"
6037201503,"No","Yes","Yes","Yes"
6037201504,"No","Yes","Yes","No"
6037203710,"No","Yes","Yes","Yes"
6075026401,"No","Yes","Yes","No"
6075026402,"No","Yes","Yes","No"
6075026403,"No","Yes","Yes","No"
6059099801,"No","Yes","Yes","No"
6059099803,"No","Yes","Yes","Yes"
6037211803,"No","Yes","Yes","Yes"
6037211922,"No","Yes","Yes","No"
